"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","CPI","TOT","IDX2015","Q","1981-Q1",41.20153,
"BEL","CPI","TOT","IDX2015","Q","1981-Q2",41.53262,
"BEL","CPI","TOT","IDX2015","Q","1981-Q3",42.61984,
"BEL","CPI","TOT","IDX2015","Q","1981-Q4",43.49807,
"BEL","CPI","TOT","IDX2015","Q","1982-Q1",44.34107,
"BEL","CPI","TOT","IDX2015","Q","1982-Q2",45.37663,
"BEL","CPI","TOT","IDX2015","Q","1982-Q3",46.49202,
"BEL","CPI","TOT","IDX2015","Q","1982-Q4",47.37729,
"BEL","CPI","TOT","IDX2015","Q","1983-Q1",48.18977,
"BEL","CPI","TOT","IDX2015","Q","1983-Q2",48.82613,
"BEL","CPI","TOT","IDX2015","Q","1983-Q3",50.01902,
"BEL","CPI","TOT","IDX2015","Q","1983-Q4",50.61781,
"BEL","CPI","TOT","IDX2015","Q","1984-Q1",51.56648,
"BEL","CPI","TOT","IDX2015","Q","1984-Q2",52.30851,
"BEL","CPI","TOT","IDX2015","Q","1984-Q3",52.91904,
"BEL","CPI","TOT","IDX2015","Q","1984-Q4",53.39338,
"BEL","CPI","TOT","IDX2015","Q","1985-Q1",54.33736,
"BEL","CPI","TOT","IDX2015","Q","1985-Q2",55.07235,
"BEL","CPI","TOT","IDX2015","Q","1985-Q3",55.43632,
"BEL","CPI","TOT","IDX2015","Q","1985-Q4",55.57486,
"BEL","CPI","TOT","IDX2015","Q","1986-Q1",55.69462,
"BEL","CPI","TOT","IDX2015","Q","1986-Q2",55.76741,
"BEL","CPI","TOT","IDX2015","Q","1986-Q3",55.87074,
"BEL","CPI","TOT","IDX2015","Q","1986-Q4",55.94118,
"BEL","CPI","TOT","IDX2015","Q","1987-Q1",56.28167,
"BEL","CPI","TOT","IDX2015","Q","1987-Q2",56.65738,
"BEL","CPI","TOT","IDX2015","Q","1987-Q3",56.99083,
"BEL","CPI","TOT","IDX2015","Q","1987-Q4",56.81236,
"BEL","CPI","TOT","IDX2015","Q","1988-Q1",56.8335,
"BEL","CPI","TOT","IDX2015","Q","1988-Q2",57.22564,
"BEL","CPI","TOT","IDX2015","Q","1988-Q3",57.58492,
"BEL","CPI","TOT","IDX2015","Q","1988-Q4",57.73051,
"BEL","CPI","TOT","IDX2015","Q","1989-Q1",58.29408,
"BEL","CPI","TOT","IDX2015","Q","1989-Q2",58.93983,
"BEL","CPI","TOT","IDX2015","Q","1989-Q3",59.45409,
"BEL","CPI","TOT","IDX2015","Q","1989-Q4",59.81336,
"BEL","CPI","TOT","IDX2015","Q","1990-Q1",60.31118,
"BEL","CPI","TOT","IDX2015","Q","1990-Q2",60.75734,
"BEL","CPI","TOT","IDX2015","Q","1990-Q3",61.42657,
"BEL","CPI","TOT","IDX2015","Q","1990-Q4",62.16156,
"BEL","CPI","TOT","IDX2015","Q","1991-Q1",62.55371,
"BEL","CPI","TOT","IDX2015","Q","1991-Q2",62.72983,
"BEL","CPI","TOT","IDX2015","Q","1991-Q3",63.45073,
"BEL","CPI","TOT","IDX2015","Q","1991-Q4",63.78886,
"BEL","CPI","TOT","IDX2015","Q","1992-Q1",64.06361,
"BEL","CPI","TOT","IDX2015","Q","1992-Q2",64.43932,
"BEL","CPI","TOT","IDX2015","Q","1992-Q3",64.91835,
"BEL","CPI","TOT","IDX2015","Q","1992-Q4",65.23301,
"BEL","CPI","TOT","IDX2015","Q","1993-Q1",65.8905,
"BEL","CPI","TOT","IDX2015","Q","1993-Q2",66.15115,
"BEL","CPI","TOT","IDX2015","Q","1993-Q3",66.77578,
"BEL","CPI","TOT","IDX2015","Q","1993-Q4",66.96128,
"BEL","CPI","TOT","IDX2015","Q","1994-Q1",67.47789,
"BEL","CPI","TOT","IDX2015","Q","1994-Q2",67.8536,
"BEL","CPI","TOT","IDX2015","Q","1994-Q3",68.47118,
"BEL","CPI","TOT","IDX2015","Q","1994-Q4",68.29506,
"BEL","CPI","TOT","IDX2015","Q","1995-Q1",68.7013,
"BEL","CPI","TOT","IDX2015","Q","1995-Q2",68.84219,
"BEL","CPI","TOT","IDX2015","Q","1995-Q3",69.30949,
"BEL","CPI","TOT","IDX2015","Q","1995-Q4",69.23904,
"BEL","CPI","TOT","IDX2015","Q","1996-Q1",70.04782,
"BEL","CPI","TOT","IDX2015","Q","1996-Q2",70.17005,
"BEL","CPI","TOT","IDX2015","Q","1996-Q3",70.66227,
"BEL","CPI","TOT","IDX2015","Q","1996-Q4",70.94637,
"BEL","CPI","TOT","IDX2015","Q","1997-Q1",71.39565,
"BEL","CPI","TOT","IDX2015","Q","1997-Q2",71.24039,
"BEL","CPI","TOT","IDX2015","Q","1997-Q3",71.92091,
"BEL","CPI","TOT","IDX2015","Q","1997-Q4",71.85815,
"BEL","CPI","TOT","IDX2015","Q","1998-Q1",71.911,
"BEL","CPI","TOT","IDX2015","Q","1998-Q2",72.41314,
"BEL","CPI","TOT","IDX2015","Q","1998-Q3",72.4693,
"BEL","CPI","TOT","IDX2015","Q","1998-Q4",72.34046,
"BEL","CPI","TOT","IDX2015","Q","1999-Q1",72.67081,
"BEL","CPI","TOT","IDX2015","Q","1999-Q2",73.08045,
"BEL","CPI","TOT","IDX2015","Q","1999-Q3",73.13331,
"BEL","CPI","TOT","IDX2015","Q","1999-Q4",73.49008,
"BEL","CPI","TOT","IDX2015","Q","2000-Q1",74.11445,
"BEL","CPI","TOT","IDX2015","Q","2000-Q2",74.77515,
"BEL","CPI","TOT","IDX2015","Q","2000-Q3",75.33675,
"BEL","CPI","TOT","IDX2015","Q","2000-Q4",75.58782,
"BEL","CPI","TOT","IDX2015","Q","2001-Q1",75.73318,
"BEL","CPI","TOT","IDX2015","Q","2001-Q2",76.9786,
"BEL","CPI","TOT","IDX2015","Q","2001-Q3",77.23958,
"BEL","CPI","TOT","IDX2015","Q","2001-Q4",77.26601,
"BEL","CPI","TOT","IDX2015","Q","2002-Q1",77.80448,
"BEL","CPI","TOT","IDX2015","Q","2002-Q2",78.0126,
"BEL","CPI","TOT","IDX2015","Q","2002-Q3",78.21742,
"BEL","CPI","TOT","IDX2015","Q","2002-Q4",78.23724,
"BEL","CPI","TOT","IDX2015","Q","2003-Q1",79.02679,
"BEL","CPI","TOT","IDX2015","Q","2003-Q2",79.08625,
"BEL","CPI","TOT","IDX2015","Q","2003-Q3",79.53552,
"BEL","CPI","TOT","IDX2015","Q","2003-Q4",79.58508,
"BEL","CPI","TOT","IDX2015","Q","2004-Q1",80.074,
"BEL","CPI","TOT","IDX2015","Q","2004-Q2",80.87345,
"BEL","CPI","TOT","IDX2015","Q","2004-Q3",81.31282,
"BEL","CPI","TOT","IDX2015","Q","2004-Q4",81.62666,
"BEL","CPI","TOT","IDX2015","Q","2005-Q1",82.18164,
"BEL","CPI","TOT","IDX2015","Q","2005-Q2",83.07029,
"BEL","CPI","TOT","IDX2015","Q","2005-Q3",83.86314,
"BEL","CPI","TOT","IDX2015","Q","2005-Q4",83.78055,
"BEL","CPI","TOT","IDX2015","Q","2006-Q1",84.0184,
"BEL","CPI","TOT","IDX2015","Q","2006-Q2",84.73527,
"BEL","CPI","TOT","IDX2015","Q","2006-Q3",85.11186,
"BEL","CPI","TOT","IDX2015","Q","2006-Q4",84.99294,
"BEL","CPI","TOT","IDX2015","Q","2007-Q1",85.48846,
"BEL","CPI","TOT","IDX2015","Q","2007-Q2",85.96417,
"BEL","CPI","TOT","IDX2015","Q","2007-Q3",86.24497,
"BEL","CPI","TOT","IDX2015","Q","2007-Q4",87.33844,
"BEL","CPI","TOT","IDX2015","Q","2008-Q1",88.76225,
"BEL","CPI","TOT","IDX2015","Q","2008-Q2",90.31161,
"BEL","CPI","TOT","IDX2015","Q","2008-Q3",91.0648,
"BEL","CPI","TOT","IDX2015","Q","2008-Q4",90.38759,
"BEL","CPI","TOT","IDX2015","Q","2009-Q1",90.19929,
"BEL","CPI","TOT","IDX2015","Q","2009-Q2",90.04402,
"BEL","CPI","TOT","IDX2015","Q","2009-Q3",89.95483,
"BEL","CPI","TOT","IDX2015","Q","2009-Q4",90.13652,
"BEL","CPI","TOT","IDX2015","Q","2010-Q1",91.09123,
"BEL","CPI","TOT","IDX2015","Q","2010-Q2",92.00301,
"BEL","CPI","TOT","IDX2015","Q","2010-Q3",92.29372,
"BEL","CPI","TOT","IDX2015","Q","2010-Q4",92.83549,
"BEL","CPI","TOT","IDX2015","Q","2011-Q1",94.16681,
"BEL","CPI","TOT","IDX2015","Q","2011-Q2",95.20412,
"BEL","CPI","TOT","IDX2015","Q","2011-Q3",95.65009,
"BEL","CPI","TOT","IDX2015","Q","2011-Q4",96.20839,
"BEL","CPI","TOT","IDX2015","Q","2012-Q1",97.51658,
"BEL","CPI","TOT","IDX2015","Q","2012-Q2",97.8205,
"BEL","CPI","TOT","IDX2015","Q","2012-Q3",98.17728,
"BEL","CPI","TOT","IDX2015","Q","2012-Q4",98.54067,
"BEL","CPI","TOT","IDX2015","Q","2013-Q1",98.73888,
"BEL","CPI","TOT","IDX2015","Q","2013-Q2",99.05272,
"BEL","CPI","TOT","IDX2015","Q","2013-Q3",99.29387,
"BEL","CPI","TOT","IDX2015","Q","2013-Q4",99.33351,
"BEL","CPI","TOT","IDX2015","Q","2014-Q1",99.72663,
"BEL","CPI","TOT","IDX2015","Q","2014-Q2",99.46565,
"BEL","CPI","TOT","IDX2015","Q","2014-Q3",99.37315,
"BEL","CPI","TOT","IDX2015","Q","2014-Q4",99.20138,
"BEL","CPI","TOT","IDX2015","Q","2015-Q1",99.24763,
"BEL","CPI","TOT","IDX2015","Q","2015-Q2",99.95457,
"BEL","CPI","TOT","IDX2015","Q","2015-Q3",100.1759,
"BEL","CPI","TOT","IDX2015","Q","2015-Q4",100.6219,
"BEL","CPI","TOT","IDX2015","Q","2016-Q1",101.0249,
"BEL","CPI","TOT","IDX2015","Q","2016-Q2",102.0854,
"BEL","CPI","TOT","IDX2015","Q","2016-Q3",102.2803,
"BEL","CPI","TOT","IDX2015","Q","2016-Q4",102.5049,
"BEL","CPI","TOT","IDX2015","Q","2017-Q1",103.6842,
"BEL","CPI","TOT","IDX2015","Q","2017-Q2",104.0377,
"BEL","CPI","TOT","IDX2015","Q","2017-Q3",104.2194,
"BEL","CPI","TOT","IDX2015","Q","2017-Q4",104.6258,
"BEL","CPI","TOT","IDX2015","Q","2018-Q1",105.2666,
"BEL","CPI","TOT","IDX2015","Q","2018-Q2",105.9174,
"BEL","CPI","TOT","IDX2015","Q","2018-Q3",106.5682,
"CAN","CPI","TOT","IDX2015","Q","1973-Q1",17.96155,
"CAN","CPI","TOT","IDX2015","Q","1973-Q2",18.3566,
"CAN","CPI","TOT","IDX2015","Q","1973-Q3",18.90967,
"CAN","CPI","TOT","IDX2015","Q","1973-Q4",19.25204,
"CAN","CPI","TOT","IDX2015","Q","1974-Q1",19.69976,
"CAN","CPI","TOT","IDX2015","Q","1974-Q2",20.38451,
"CAN","CPI","TOT","IDX2015","Q","1974-Q3",20.99026,
"CAN","CPI","TOT","IDX2015","Q","1974-Q4",21.596,
"CAN","CPI","TOT","IDX2015","Q","1975-Q1",21.99104,
"CAN","CPI","TOT","IDX2015","Q","1975-Q2",22.51778,
"CAN","CPI","TOT","IDX2015","Q","1975-Q3",23.2552,
"CAN","CPI","TOT","IDX2015","Q","1975-Q4",23.72926,
"CAN","CPI","TOT","IDX2015","Q","1976-Q1",24.07164,
"CAN","CPI","TOT","IDX2015","Q","1976-Q2",24.41401,
"CAN","CPI","TOT","IDX2015","Q","1976-Q3",24.78272,
"CAN","CPI","TOT","IDX2015","Q","1976-Q4",25.1251,
"CAN","CPI","TOT","IDX2015","Q","1977-Q1",25.65183,
"CAN","CPI","TOT","IDX2015","Q","1977-Q2",26.31025,
"CAN","CPI","TOT","IDX2015","Q","1977-Q3",26.86331,
"CAN","CPI","TOT","IDX2015","Q","1977-Q4",27.41638,
"CAN","CPI","TOT","IDX2015","Q","1978-Q1",27.96945,
"CAN","CPI","TOT","IDX2015","Q","1978-Q2",28.62786,
"CAN","CPI","TOT","IDX2015","Q","1978-Q3",29.33895,
"CAN","CPI","TOT","IDX2015","Q","1978-Q4",29.83935,
"CAN","CPI","TOT","IDX2015","Q","1979-Q1",30.47142,
"CAN","CPI","TOT","IDX2015","Q","1979-Q2",31.3142,
"CAN","CPI","TOT","IDX2015","Q","1979-Q3",31.91994,
"CAN","CPI","TOT","IDX2015","Q","1979-Q4",32.65736,
"CAN","CPI","TOT","IDX2015","Q","1980-Q1",33.36845,
"CAN","CPI","TOT","IDX2015","Q","1980-Q2",34.29023,
"CAN","CPI","TOT","IDX2015","Q","1980-Q3",35.26468,
"CAN","CPI","TOT","IDX2015","Q","1980-Q4",36.23914,
"CAN","CPI","TOT","IDX2015","Q","1981-Q1",37.47696,
"CAN","CPI","TOT","IDX2015","Q","1981-Q2",38.58309,
"CAN","CPI","TOT","IDX2015","Q","1981-Q3",39.7419,
"CAN","CPI","TOT","IDX2015","Q","1981-Q4",40.71635,
"CAN","CPI","TOT","IDX2015","Q","1982-Q1",41.74348,
"CAN","CPI","TOT","IDX2015","Q","1982-Q2",43.03397,
"CAN","CPI","TOT","IDX2015","Q","1982-Q3",43.95575,
"CAN","CPI","TOT","IDX2015","Q","1982-Q4",44.64051,
"CAN","CPI","TOT","IDX2015","Q","1983-Q1",44.95654,
"CAN","CPI","TOT","IDX2015","Q","1983-Q2",45.56229,
"CAN","CPI","TOT","IDX2015","Q","1983-Q3",46.29971,
"CAN","CPI","TOT","IDX2015","Q","1983-Q4",46.7211,
"CAN","CPI","TOT","IDX2015","Q","1984-Q1",47.27416,
"CAN","CPI","TOT","IDX2015","Q","1984-Q2",47.66921,
"CAN","CPI","TOT","IDX2015","Q","1984-Q3",48.06426,
"CAN","CPI","TOT","IDX2015","Q","1984-Q4",48.43297,
"CAN","CPI","TOT","IDX2015","Q","1985-Q1",48.98604,
"CAN","CPI","TOT","IDX2015","Q","1985-Q2",49.56544,
"CAN","CPI","TOT","IDX2015","Q","1985-Q3",50.03951,
"CAN","CPI","TOT","IDX2015","Q","1985-Q4",50.43456,
"CAN","CPI","TOT","IDX2015","Q","1986-Q1",51.09297,
"CAN","CPI","TOT","IDX2015","Q","1986-Q2",51.51435,
"CAN","CPI","TOT","IDX2015","Q","1986-Q3",52.12009,
"CAN","CPI","TOT","IDX2015","Q","1986-Q4",52.64683,
"CAN","CPI","TOT","IDX2015","Q","1987-Q1",53.14722,
"CAN","CPI","TOT","IDX2015","Q","1987-Q2",53.91098,
"CAN","CPI","TOT","IDX2015","Q","1987-Q3",54.49039,
"CAN","CPI","TOT","IDX2015","Q","1987-Q4",54.8591,
"CAN","CPI","TOT","IDX2015","Q","1988-Q1",55.33316,
"CAN","CPI","TOT","IDX2015","Q","1988-Q2",56.04425,
"CAN","CPI","TOT","IDX2015","Q","1988-Q3",56.64999,
"CAN","CPI","TOT","IDX2015","Q","1988-Q4",57.09771,
"CAN","CPI","TOT","IDX2015","Q","1989-Q1",57.8088,
"CAN","CPI","TOT","IDX2015","Q","1989-Q2",58.80959,
"CAN","CPI","TOT","IDX2015","Q","1989-Q3",59.65236,
"CAN","CPI","TOT","IDX2015","Q","1989-Q4",60.07374,
"CAN","CPI","TOT","IDX2015","Q","1990-Q1",60.94285,
"CAN","CPI","TOT","IDX2015","Q","1990-Q2",61.52225,
"CAN","CPI","TOT","IDX2015","Q","1990-Q3",62.12799,
"CAN","CPI","TOT","IDX2015","Q","1990-Q4",63.04978,
"CAN","CPI","TOT","IDX2015","Q","1991-Q1",64.867,
"CAN","CPI","TOT","IDX2015","Q","1991-Q2",65.34106,
"CAN","CPI","TOT","IDX2015","Q","1991-Q3",65.73611,
"CAN","CPI","TOT","IDX2015","Q","1991-Q4",65.63076,
"CAN","CPI","TOT","IDX2015","Q","1992-Q1",65.89413,
"CAN","CPI","TOT","IDX2015","Q","1992-Q2",66.2365,
"CAN","CPI","TOT","IDX2015","Q","1992-Q3",66.52621,
"CAN","CPI","TOT","IDX2015","Q","1992-Q4",66.81591,
"CAN","CPI","TOT","IDX2015","Q","1993-Q1",67.28996,
"CAN","CPI","TOT","IDX2015","Q","1993-Q2",67.42165,
"CAN","CPI","TOT","IDX2015","Q","1993-Q3",67.68501,
"CAN","CPI","TOT","IDX2015","Q","1993-Q4",68.02739,
"CAN","CPI","TOT","IDX2015","Q","1994-Q1",67.65868,
"CAN","CPI","TOT","IDX2015","Q","1994-Q2",67.42165,
"CAN","CPI","TOT","IDX2015","Q","1994-Q3",67.79036,
"CAN","CPI","TOT","IDX2015","Q","1994-Q4",68.00105,
"CAN","CPI","TOT","IDX2015","Q","1995-Q1",68.68581,
"CAN","CPI","TOT","IDX2015","Q","1995-Q2",69.23888,
"CAN","CPI","TOT","IDX2015","Q","1995-Q3",69.37055,
"CAN","CPI","TOT","IDX2015","Q","1995-Q4",69.39689,
"CAN","CPI","TOT","IDX2015","Q","1996-Q1",69.68659,
"CAN","CPI","TOT","IDX2015","Q","1996-Q2",70.23966,
"CAN","CPI","TOT","IDX2015","Q","1996-Q3",70.34501,
"CAN","CPI","TOT","IDX2015","Q","1996-Q4",70.7664,
"CAN","CPI","TOT","IDX2015","Q","1997-Q1",71.16145,
"CAN","CPI","TOT","IDX2015","Q","1997-Q2",71.37214,
"CAN","CPI","TOT","IDX2015","Q","1997-Q3",71.5565,
"CAN","CPI","TOT","IDX2015","Q","1997-Q4",71.50382,
"CAN","CPI","TOT","IDX2015","Q","1998-Q1",71.89886,
"CAN","CPI","TOT","IDX2015","Q","1998-Q2",72.08322,
"CAN","CPI","TOT","IDX2015","Q","1998-Q3",72.16223,
"CAN","CPI","TOT","IDX2015","Q","1998-Q4",72.29391,
"CAN","CPI","TOT","IDX2015","Q","1999-Q1",72.45193,
"CAN","CPI","TOT","IDX2015","Q","1999-Q2",73.24203,
"CAN","CPI","TOT","IDX2015","Q","1999-Q3",73.74243,
"CAN","CPI","TOT","IDX2015","Q","1999-Q4",74.00579,
"CAN","CPI","TOT","IDX2015","Q","2000-Q1",74.3745,
"CAN","CPI","TOT","IDX2015","Q","2000-Q2",75.03292,
"CAN","CPI","TOT","IDX2015","Q","2000-Q3",75.74401,
"CAN","CPI","TOT","IDX2015","Q","2000-Q4",76.27074,
"CAN","CPI","TOT","IDX2015","Q","2001-Q1",76.42876,
"CAN","CPI","TOT","IDX2015","Q","2001-Q2",77.71925,
"CAN","CPI","TOT","IDX2015","Q","2001-Q3",77.79826,
"CAN","CPI","TOT","IDX2015","Q","2001-Q4",77.08717,
"CAN","CPI","TOT","IDX2015","Q","2002-Q1",77.61391,
"CAN","CPI","TOT","IDX2015","Q","2002-Q2",78.77271,
"CAN","CPI","TOT","IDX2015","Q","2002-Q3",79.61549,
"CAN","CPI","TOT","IDX2015","Q","2002-Q4",80.01054,
"CAN","CPI","TOT","IDX2015","Q","2003-Q1",81.09033,
"CAN","CPI","TOT","IDX2015","Q","2003-Q2",80.95865,
"CAN","CPI","TOT","IDX2015","Q","2003-Q3",81.27469,
"CAN","CPI","TOT","IDX2015","Q","2003-Q4",81.40637,
"CAN","CPI","TOT","IDX2015","Q","2004-Q1",81.82776,
"CAN","CPI","TOT","IDX2015","Q","2004-Q2",82.74954,
"CAN","CPI","TOT","IDX2015","Q","2004-Q3",82.90756,
"CAN","CPI","TOT","IDX2015","Q","2004-Q4",83.27627,
"CAN","CPI","TOT","IDX2015","Q","2005-Q1",83.56597,
"CAN","CPI","TOT","IDX2015","Q","2005-Q2",84.32973,
"CAN","CPI","TOT","IDX2015","Q","2005-Q3",85.06716,
"CAN","CPI","TOT","IDX2015","Q","2005-Q4",85.11983,
"CAN","CPI","TOT","IDX2015","Q","2006-Q1",85.54121,
"CAN","CPI","TOT","IDX2015","Q","2006-Q2",86.48933,
"CAN","CPI","TOT","IDX2015","Q","2006-Q3",86.54201,
"CAN","CPI","TOT","IDX2015","Q","2006-Q4",86.27864,
"CAN","CPI","TOT","IDX2015","Q","2007-Q1",87.09508,
"CAN","CPI","TOT","IDX2015","Q","2007-Q2",88.38557,
"CAN","CPI","TOT","IDX2015","Q","2007-Q3",88.38557,
"CAN","CPI","TOT","IDX2015","Q","2007-Q4",88.35923,
"CAN","CPI","TOT","IDX2015","Q","2008-Q1",88.64893,
"CAN","CPI","TOT","IDX2015","Q","2008-Q2",90.46616,
"CAN","CPI","TOT","IDX2015","Q","2008-Q3",91.41428,
"CAN","CPI","TOT","IDX2015","Q","2008-Q4",90.04477,
"CAN","CPI","TOT","IDX2015","Q","2009-Q1",89.75507,
"CAN","CPI","TOT","IDX2015","Q","2009-Q2",90.51883,
"CAN","CPI","TOT","IDX2015","Q","2009-Q3",90.62418,
"CAN","CPI","TOT","IDX2015","Q","2009-Q4",90.75586,
"CAN","CPI","TOT","IDX2015","Q","2010-Q1",91.20358,
"CAN","CPI","TOT","IDX2015","Q","2010-Q2",91.78299,
"CAN","CPI","TOT","IDX2015","Q","2010-Q3",92.28338,
"CAN","CPI","TOT","IDX2015","Q","2010-Q4",92.81011,
"CAN","CPI","TOT","IDX2015","Q","2011-Q1",93.57388,
"CAN","CPI","TOT","IDX2015","Q","2011-Q2",94.86436,
"CAN","CPI","TOT","IDX2015","Q","2011-Q3",95.04872,
"CAN","CPI","TOT","IDX2015","Q","2011-Q4",95.31209,
"CAN","CPI","TOT","IDX2015","Q","2012-Q1",95.75981,
"CAN","CPI","TOT","IDX2015","Q","2012-Q2",96.36555,
"CAN","CPI","TOT","IDX2015","Q","2012-Q3",96.20753,
"CAN","CPI","TOT","IDX2015","Q","2012-Q4",96.20753,
"CAN","CPI","TOT","IDX2015","Q","2013-Q1",96.62891,
"CAN","CPI","TOT","IDX2015","Q","2013-Q2",97.10297,
"CAN","CPI","TOT","IDX2015","Q","2013-Q3",97.31367,
"CAN","CPI","TOT","IDX2015","Q","2013-Q4",97.10297,
"CAN","CPI","TOT","IDX2015","Q","2014-Q1",97.97208,
"CAN","CPI","TOT","IDX2015","Q","2014-Q2",99.26257,
"CAN","CPI","TOT","IDX2015","Q","2014-Q3",99.34158,
"CAN","CPI","TOT","IDX2015","Q","2014-Q4",98.97287,
"CAN","CPI","TOT","IDX2015","Q","2015-Q1",99.02554,
"CAN","CPI","TOT","IDX2015","Q","2015-Q2",100.158,
"CAN","CPI","TOT","IDX2015","Q","2015-Q3",100.5267,
"CAN","CPI","TOT","IDX2015","Q","2015-Q4",100.2897,
"CAN","CPI","TOT","IDX2015","Q","2016-Q1",100.5531,
"CAN","CPI","TOT","IDX2015","Q","2016-Q2",101.7119,
"CAN","CPI","TOT","IDX2015","Q","2016-Q3",101.7645,
"CAN","CPI","TOT","IDX2015","Q","2016-Q4",101.6855,
"CAN","CPI","TOT","IDX2015","Q","2017-Q1",102.4756,
"CAN","CPI","TOT","IDX2015","Q","2017-Q2",103.055,
"CAN","CPI","TOT","IDX2015","Q","2017-Q3",103.1604,
"CAN","CPI","TOT","IDX2015","Q","2017-Q4",103.5028,
"CAN","CPI","TOT","IDX2015","Q","2018-Q1",104.5826,
"CAN","CPI","TOT","IDX2015","Q","2018-Q2",105.4253,
"CAN","CPI","TOT","IDX2015","Q","2018-Q3",105.9257,
"CZE","CPI","TOT","IDX2015","Q","1991-Q1",30.05972,
"CZE","CPI","TOT","IDX2015","Q","1991-Q2",32.90278,
"CZE","CPI","TOT","IDX2015","Q","1991-Q3",33.23819,
"CZE","CPI","TOT","IDX2015","Q","1991-Q4",33.60556,
"CZE","CPI","TOT","IDX2015","Q","1992-Q1",34.80347,
"CZE","CPI","TOT","IDX2015","Q","1992-Q2",35.42639,
"CZE","CPI","TOT","IDX2015","Q","1992-Q3",36.12917,
"CZE","CPI","TOT","IDX2015","Q","1992-Q4",37.8382,
"CZE","CPI","TOT","IDX2015","Q","1993-Q1",42.32639,
"CZE","CPI","TOT","IDX2015","Q","1993-Q2",43.17292,
"CZE","CPI","TOT","IDX2015","Q","1993-Q3",43.81181,
"CZE","CPI","TOT","IDX2015","Q","1993-Q4",44.89791,
"CZE","CPI","TOT","IDX2015","Q","1994-Q1",46.59097,
"CZE","CPI","TOT","IDX2015","Q","1994-Q2",47.22986,
"CZE","CPI","TOT","IDX2015","Q","1994-Q3",48.25208,
"CZE","CPI","TOT","IDX2015","Q","1994-Q4",49.62569,
"CZE","CPI","TOT","IDX2015","Q","1995-Q1",50.93333,
"CZE","CPI","TOT","IDX2015","Q","1995-Q2",51.93333,
"CZE","CPI","TOT","IDX2015","Q","1995-Q3",52.53333,
"CZE","CPI","TOT","IDX2015","Q","1995-Q4",53.53333,
"CZE","CPI","TOT","IDX2015","Q","1996-Q1",55.4,
"CZE","CPI","TOT","IDX2015","Q","1996-Q2",56.3,
"CZE","CPI","TOT","IDX2015","Q","1996-Q3",57.4,
"CZE","CPI","TOT","IDX2015","Q","1996-Q4",58.13334,
"CZE","CPI","TOT","IDX2015","Q","1997-Q1",59.36666,
"CZE","CPI","TOT","IDX2015","Q","1997-Q2",60.16667,
"CZE","CPI","TOT","IDX2015","Q","1997-Q3",63.1,
"CZE","CPI","TOT","IDX2015","Q","1997-Q4",64.13333,
"CZE","CPI","TOT","IDX2015","Q","1998-Q1",67.23333,
"CZE","CPI","TOT","IDX2015","Q","1998-Q2",67.8,
"CZE","CPI","TOT","IDX2015","Q","1998-Q3",69.2,
"CZE","CPI","TOT","IDX2015","Q","1998-Q4",68.93333,
"CZE","CPI","TOT","IDX2015","Q","1999-Q1",69.3,
"CZE","CPI","TOT","IDX2015","Q","1999-Q2",69.4,
"CZE","CPI","TOT","IDX2015","Q","1999-Q3",70.03333,
"CZE","CPI","TOT","IDX2015","Q","1999-Q4",70.26667,
"CZE","CPI","TOT","IDX2015","Q","2000-Q1",71.73333,
"CZE","CPI","TOT","IDX2015","Q","2000-Q2",71.93333,
"CZE","CPI","TOT","IDX2015","Q","2000-Q3",72.76667,
"CZE","CPI","TOT","IDX2015","Q","2000-Q4",73.1,
"CZE","CPI","TOT","IDX2015","Q","2001-Q1",74.63333,
"CZE","CPI","TOT","IDX2015","Q","2001-Q2",75.5,
"CZE","CPI","TOT","IDX2015","Q","2001-Q3",76.7,
"CZE","CPI","TOT","IDX2015","Q","2001-Q4",76.2,
"CZE","CPI","TOT","IDX2015","Q","2002-Q1",77.5,
"CZE","CPI","TOT","IDX2015","Q","2002-Q2",77.33334,
"CZE","CPI","TOT","IDX2015","Q","2002-Q3",77.3,
"CZE","CPI","TOT","IDX2015","Q","2002-Q4",76.66666,
"CZE","CPI","TOT","IDX2015","Q","2003-Q1",77.2,
"CZE","CPI","TOT","IDX2015","Q","2003-Q2",77.4,
"CZE","CPI","TOT","IDX2015","Q","2003-Q3",77.26667,
"CZE","CPI","TOT","IDX2015","Q","2003-Q4",77.3,
"CZE","CPI","TOT","IDX2015","Q","2004-Q1",79.03333,
"CZE","CPI","TOT","IDX2015","Q","2004-Q2",79.4,
"CZE","CPI","TOT","IDX2015","Q","2004-Q3",79.66666,
"CZE","CPI","TOT","IDX2015","Q","2004-Q4",79.6,
"CZE","CPI","TOT","IDX2015","Q","2005-Q1",80.3,
"CZE","CPI","TOT","IDX2015","Q","2005-Q2",80.63333,
"CZE","CPI","TOT","IDX2015","Q","2005-Q3",81.13333,
"CZE","CPI","TOT","IDX2015","Q","2005-Q4",81.53333,
"CZE","CPI","TOT","IDX2015","Q","2006-Q1",82.6,
"CZE","CPI","TOT","IDX2015","Q","2006-Q2",82.93333,
"CZE","CPI","TOT","IDX2015","Q","2006-Q3",83.53333,
"CZE","CPI","TOT","IDX2015","Q","2006-Q4",82.73333,
"CZE","CPI","TOT","IDX2015","Q","2007-Q1",83.83334,
